instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,starts_with_number_title,starts_with_number_content,len_longest_word_content,starts_with_5W1H_content,starts_with_5W1H_title,number_of_proper_nouns_in_content,proportion_number_proper_nouns_in_content,proportion_of_stop_words_in_title,truth_mean,truth_median,truth_mode,label
551,8,399,8,344,8,229,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.014534883720930232,0,0.0,2,0.005988023952095809,2,0.008733624454148471,0.6,0,0,12,0,0,44,0.12790697674418605,0.0,0.4,0.33333334,0.0,0
552,16,92,14,82,8,45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.012195121951219513,0,0.0,2,0.025,5,0.1111111111111111,-0.225,0,0,13,0,0,10,0.12195121951219512,0.42857142857142855,0.46666667,0.6666667,0.6666667,1
553,13,453,13,407,12,267,0,0.0,1,0.002207505518763797,0,0.0,2,0.004415011037527594,1,0.07692307692307693,14,0.0343980343980344,0,0.0,3,0.007633587786259542,26,0.09737827715355805,0.0,0,0,17,0,0,73,0.17936117936117937,0.07692307692307693,0.2,0.0,0.0,0
554,11,1495,11,1374,10,861,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.002183406113537118,0,0.0,0,0.0,36,0.041811846689895474,0.13636363636363635,0,0,18,0,0,161,0.11717612809315867,0.09090909090909091,0.2,0.0,0.0,0
555,11,361,10,342,7,207,0,0.0,0,0.0,1,0.09090909090909091,9,0.024930747922437674,0,0.0,6,0.017543859649122806,0,0.0,0,0.0,8,0.03864734299516908,0.0,0,0,32,0,0,70,0.2046783625730994,0.3,0.8,0.6666667,0.6666667,1
556,15,571,14,521,12,355,0,0.0,0,0.0,0,0.0,2,0.0035026269702276708,0,0.0,9,0.01727447216890595,0,0.0,1,0.0020325203252032522,32,0.09014084507042254,0.45,0,0,16,0,0,73,0.1401151631477927,0.07142857142857142,0.26666668,0.33333334,0.0,0
557,28,1034,27,935,17,563,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07407407407407407,10,0.0106951871657754,0,0.0,1,0.0010695187165775401,37,0.06571936056838366,-0.2,0,0,19,0,0,69,0.07379679144385026,0.3333333333333333,0.2,0.0,0.0,0
558,12,17,12,14,12,11,0,0.0,1,0.058823529411764705,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0.5,0,0,8,0,0,4,0.2857142857142857,0.0,0.26666668,0.33333334,0.0,0
559,9,1323,9,1212,7,760,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.009075907590759076,0,0.0,0,0.0,57,0.075,0.0,0,0,22,0,0,234,0.19306930693069307,0.2222222222222222,0.33333334,0.33333334,0.0,0
560,10,1448,8,1304,6,825,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.004601226993865031,0,0.0,0,0.0,16,0.019393939393939394,0.0,0,0,16,0,0,151,0.11579754601226994,0.25,0.13333334,0.0,0.0,0
561,11,162,11,137,11,92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0072992700729927005,0,0.0,1,0.007194244604316547,4,0.043478260869565216,0.13636363636363635,0,0,12,0,0,27,0.19708029197080293,0.0,0.6666667,0.6666667,1.0,1
562,15,142,14,118,12,80,0,0.0,2,0.014084507042253521,0,0.0,2,0.014084507042253521,0,0.0,2,0.01694915254237288,0,0.0,0,0.0,6,0.075,0.13636363636363635,0,0,11,0,0,23,0.19491525423728814,0.14285714285714285,0.2,0.0,0.0,0
563,329,797,310,655,226,396,1,0.00303951367781155,1,0.0012547051442910915,0,0.0,2,0.002509410288582183,8,0.025806451612903226,16,0.024427480916030534,0,0.0,4,0.006201550387596899,60,0.15151515151515152,0.1265712682379349,0,0,19,0,0,68,0.10381679389312977,0.18064516129032257,0.6666667,0.6666667,1.0,1
564,12,133,12,119,11,83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.01680672268907563,0,0.0,0,0.0,8,0.0963855421686747,0.575,0,0,13,0,0,21,0.17647058823529413,0.08333333333333333,0.06666667,0.0,0.0,0
565,7,719,7,644,5,421,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,0.04503105590062112,0,0.0,0,0.0,3,0.007125890736342043,0.0,0,0,14,0,1,76,0.11801242236024845,0.2857142857142857,0.6666667,0.6666667,0.6666667,1
566,23,992,21,859,13,518,0,0.0,33,0.03326612903225806,0,0.0,0,0.0,1,0.047619047619047616,16,0.018626309662398137,2,0.10526315789473684,8,0.009456264775413711,34,0.06563706563706563,0.0,0,0,17,0,0,67,0.0779976717112922,0.38095238095238093,0.13333334,0.0,0.0,0
567,14,266,11,237,10,137,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.012658227848101266,0,0.0,3,0.012875536480686695,9,0.06569343065693431,-0.33181818181818185,0,0,18,0,0,13,0.05485232067510549,0.09090909090909091,0.33333334,0.33333334,0.0,0
568,12,1405,12,1221,12,729,0,0.0,5,0.0035587188612099642,0,0.0,0,0.0,0,0.0,3,0.002457002457002457,0,0.0,0,0.0,17,0.023319615912208505,0.0,0,0,15,0,0,119,0.09746109746109746,0.0,0.6,0.6666667,1.0,1
569,14,1516,12,1358,10,843,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0029455081001472753,0,0.0,0,0.0,43,0.051008303677342826,-0.3166666666666667,0,0,16,0,0,178,0.13107511045655376,0.16666666666666666,0.33333334,0.33333334,0.0,0
570,11,1273,9,1142,8,701,0,0.0,0,0.0,0,0.0,4,0.003142183817753339,1,0.1111111111111111,8,0.0070052539404553416,0,0.0,0,0.0,33,0.047075606276747506,0.0,0,0,17,0,0,121,0.10595446584938704,0.1111111111111111,0.2,0.0,0.0,0
571,10,257,10,230,6,135,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.02608695652173913,0,0.0,1,0.004545454545454545,10,0.07407407407407407,-0.03333333333333333,0,0,12,0,0,24,0.10434782608695652,0.3,0.6666667,0.6666667,1.0,1
572,15,859,12,783,11,506,0,0.0,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,9,0.011494252873563218,0,0.0,0,0.0,33,0.06521739130434782,0.0,0,0,15,0,0,148,0.18901660280970625,0.08333333333333333,0.26666668,0.33333334,0.0,0
573,12,253,12,218,11,146,0,0.0,8,0.03162055335968379,0,0.0,2,0.007905138339920948,0,0.0,3,0.013761467889908258,0,0.0,2,0.009433962264150943,13,0.08904109589041095,0.0,0,0,10,0,0,40,0.1834862385321101,0.08333333333333333,0.53333336,0.6666667,0.6666667,1
574,16,606,13,543,9,329,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,13,0.02394106813996317,0,0.0,4,0.007707129094412331,25,0.07598784194528875,-0.041666666666666664,0,0,18,0,0,51,0.09392265193370165,0.3076923076923077,0.8,0.6666667,0.6666667,1
575,7,1072,6,920,6,592,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.013043478260869565,0,0.0,1,0.0011001100110011,30,0.05067567567567568,0.1,0,0,16,0,0,147,0.15978260869565217,0.0,0.2,0.0,0.0,0
576,3,1180,3,1068,3,707,0,0.0,0,0.0,0,0.0,3,0.002542372881355932,0,0.0,17,0.015917602996254682,0,0.0,0,0.0,2,0.002828854314002829,0.0,0,0,16,0,0,211,0.19756554307116106,0.0,0.6666667,1.0,1.0,1
577,16,1026,14,931,14,572,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,4,0.004296455424274973,0,0.0,0,0.0,7,0.012237762237762238,0.21666666666666665,0,0,14,0,0,85,0.09129967776584318,0.0,0.73333335,0.6666667,1.0,1
578,6,62,6,58,5,40,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,20,0,0,3,0.05172413793103448,0.16666666666666666,0.33333334,0.33333334,0.33333334,0
579,9,111,9,102,7,62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.020202020202020204,5,0.08064516129032258,-0.016666666666666677,0,0,11,0,0,8,0.0784313725490196,0.2222222222222222,0.46666667,0.33333334,0.33333334,0
580,10,531,9,479,8,319,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0020876826722338203,0,0.0,0,0.0,18,0.05642633228840126,0.0,0,0,13,0,0,71,0.14822546972860126,0.1111111111111111,0.46666667,0.6666667,0.6666667,1
581,10,1427,10,1238,9,899,0,0.0,1,0.000700770847932726,0,0.0,19,0.013314646110721794,0,0.0,156,0.1260096930533118,0,0.0,0,0.0,47,0.05228031145717464,0.0,0,0,27,0,0,391,0.3158319870759289,0.1,0.26666668,0.33333334,0.0,0
582,16,570,15,496,14,293,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06666666666666667,2,0.004032258064516129,0,0.0,1,0.002028397565922921,6,0.020477815699658702,0.0,0,0,16,0,0,55,0.11088709677419355,0.06666666666666667,0.33333334,0.0,0.0,0
583,7,1608,7,1416,7,831,0,0.0,0,0.0,0,0.0,2,0.0012437810945273632,0,0.0,22,0.015536723163841809,0,0.0,16,0.011782032400589101,1,0.0012033694344163659,0.0,0,0,17,0,0,96,0.06779661016949153,0.0,1.0,1.0,1.0,1
584,10,263,9,235,8,146,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,8,0.03404255319148936,0,0.0,0,0.0,16,0.1095890410958904,0.0,0,0,12,0,0,46,0.19574468085106383,0.0,0.46666667,0.33333334,0.33333334,0
585,10,399,10,357,7,223,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.025210084033613446,0,0.0,1,0.002857142857142857,15,0.06726457399103139,0.0,0,0,15,0,0,62,0.17366946778711484,0.3,0.06666667,0.0,0.0,0
586,18,15,18,13,16,10,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05555555555555555,0,0.0,0,0.0,0,0.0,2,0.2,0.0,0,0,9,0,0,2,0.15384615384615385,0.05555555555555555,0.8,0.6666667,0.6666667,1
587,13,1890,13,1709,11,1036,0,0.0,0,0.0,0,0.0,4,0.0021164021164021165,0,0.0,22,0.012873025160912814,0,0.0,0,0.0,50,0.04826254826254826,0.05,0,0,18,0,0,276,0.1614979520187244,0.15384615384615385,0.4,0.33333334,0.33333334,0
588,1,1427,1,1247,1,729,0,0.0,1,0.000700770847932726,0,0.0,5,0.00350385423966363,0,0.0,41,0.03287890938251804,0,0.0,0,0.0,1,0.0013717421124828531,0.0,0,0,15,0,0,45,0.03608660785886127,0.0,0.46666667,0.33333334,0.33333334,0
589,9,82,9,72,8,47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.013888888888888888,0,0.0,0,0.0,0,0.0,-0.55,0,0,12,0,0,4,0.05555555555555555,0.1111111111111111,0.2,0.0,0.0,0
590,11,82,11,76,9,52,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,2,0.02631578947368421,0,0.0,0,0.0,3,0.057692307692307696,-0.07083333333333335,0,0,11,0,0,15,0.19736842105263158,0.18181818181818182,0.2,0.0,0.0,0
591,13,453,13,390,12,227,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.038461538461538464,0,0.0,5,0.013089005235602094,16,0.07048458149779736,0.0,0,0,13,0,0,64,0.1641025641025641,0.0,0.06666667,0.0,0.0,0
592,23,2671,21,2424,14,1499,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.004125412541254125,0,0.0,1,0.0004154549231408392,33,0.022014676450967312,0.5,0,0,15,0,0,185,0.07632013201320131,0.3333333333333333,0.4,0.33333334,0.0,0
593,13,1267,13,1159,9,671,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.007765314926660914,0,0.0,0,0.0,11,0.01639344262295082,0.0,0,0,16,0,0,97,0.08369283865401209,0.3076923076923077,0.46666667,0.33333334,0.33333334,0
594,11,149,11,141,9,87,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,3,0.02127659574468085,0,0.0,0,0.0,9,0.10344827586206896,0.0,0,0,13,0,0,21,0.14893617021276595,0.18181818181818182,0.46666667,0.6666667,0.6666667,1
595,8,27,8,25,8,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.19047619047619047,0.0,0,0,9,0,0,11,0.44,0.0,0.2,0.0,0.0,0
596,17,30,15,28,14,19,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06666666666666667,0,0.0,0,0.0,0,0.0,1,0.05263157894736842,0.2,0,0,12,0,0,4,0.14285714285714285,0.06666666666666667,0.13333334,0.0,0.0,0
597,7,890,7,790,5,486,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.008860759493670886,0,0.0,0,0.0,11,0.02263374485596708,0.0,0,0,15,0,1,83,0.10506329113924051,0.2857142857142857,0.6666667,0.6666667,1.0,1
598,6,103,6,95,6,67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.010526315789473684,0,0.0,1,0.010638297872340425,7,0.1044776119402985,0.0,0,0,13,0,0,15,0.15789473684210525,0.0,0.46666667,0.6666667,0.6666667,1
599,8,738,6,635,6,382,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.01732283464566929,0,0.0,5,0.008012820512820512,5,0.013089005235602094,-0.6,0,0,15,0,0,90,0.14173228346456693,0.0,0.4,0.33333334,0.0,0
600,10,315,10,272,9,151,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.029411764705882353,0,0.0,3,0.011235955056179775,13,0.08609271523178808,0.0,0,0,14,0,0,24,0.08823529411764706,0.1,0.2,0.0,0.0,0
601,13,1536,12,1411,9,910,0,0.0,0,0.0,0,0.0,1,0.0006510416666666666,0,0.0,5,0.003543586109142452,0,0.0,0,0.0,19,0.020879120879120878,-0.25,0,0,24,0,0,113,0.08008504606661943,0.25,0.53333336,0.6666667,0.6666667,1
602,13,36,13,31,13,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,10,0,0,7,0.22580645161290322,0.0,0.53333336,0.6666667,0.6666667,1
603,10,1922,10,1751,6,1021,0,0.0,2,0.001040582726326743,0,0.0,5,0.0026014568158168575,0,0.0,43,0.024557395773843516,0,0.0,17,0.009918319719953326,54,0.05288932419196866,0.0,0,0,20,0,0,119,0.06796116504854369,0.4,0.53333336,0.6666667,0.6666667,1
604,27,1071,25,954,18,579,0,0.0,9,0.008403361344537815,0,0.0,5,0.004668534080298786,0,0.0,28,0.029350104821802937,0,0.0,15,0.016163793103448277,26,0.044905008635578586,0.1,0,0,15,0,0,45,0.04716981132075472,0.24,0.93333334,1.0,1.0,1
605,9,1495,9,1361,8,800,0,0.0,0,0.0,0,0.0,1,0.0006688963210702341,0,0.0,8,0.005878030859662013,0,0.0,0,0.0,61,0.07625,0.0,0,0,17,0,0,195,0.14327700220426157,0.1111111111111111,0.26666668,0.33333334,0.0,0
606,10,186,10,166,8,109,0,0.0,1,0.005376344086021506,0,0.0,2,0.010752688172043012,0,0.0,1,0.006024096385542169,0,0.0,1,0.00625,13,0.11926605504587157,0.0,0,0,18,0,0,27,0.16265060240963855,0.2,0.26666668,0.0,0.0,0
607,10,76,9,67,8,46,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,1,0.014925373134328358,0,0.0,0,0.0,1,0.021739130434782608,0.1,0,0,14,0,0,7,0.1044776119402985,0.1111111111111111,0.0,0.0,0.0,0
608,15,1860,13,1664,8,1007,0,0.0,0,0.0,0,0.0,3,0.0016129032258064516,0,0.0,25,0.015024038461538462,0,0.0,0,0.0,53,0.05263157894736842,0.0,0,0,15,0,0,176,0.10576923076923077,0.38461538461538464,0.73333335,0.6666667,1.0,1
609,6,827,6,744,6,473,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,21,0.028225806451612902,0,0.0,2,0.002717391304347826,20,0.042283298097251586,0.0,0,0,15,0,0,71,0.09543010752688172,0.0,0.2,0.33333334,0.33333334,0
610,8,333,8,292,7,187,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.010273972602739725,0,0.0,0,0.0,15,0.08021390374331551,0.25,0,0,14,0,0,27,0.09246575342465753,0.125,0.2,0.0,0.0,0
611,10,496,8,444,7,264,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.006756756756756757,0,0.0,0,0.0,15,0.056818181818181816,0.0,0,0,13,0,0,81,0.18243243243243243,0.125,0.26666668,0.0,0.0,0
612,14,186,13,160,12,104,0,0.0,1,0.005376344086021506,0,0.0,2,0.010752688172043012,2,0.15384615384615385,4,0.025,0,0.0,1,0.006329113924050633,9,0.08653846153846154,0.375,0,0,14,0,0,21,0.13125,0.0,0.26666668,0.33333334,0.0,0
613,8,524,7,459,7,277,1,0.125,3,0.0057251908396946565,0,0.0,0,0.0,0,0.0,7,0.015250544662309368,0,0.0,2,0.004405286343612335,14,0.05054151624548736,-0.1,0,0,12,0,0,69,0.1503267973856209,0.0,0.06666667,0.0,0.0,0
614,8,82,8,76,7,47,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,6,0.07894736842105263,0,0.0,0,0.0,6,0.1276595744680851,0.13636363636363635,0,0,13,0,0,11,0.14473684210526316,0.125,0.13333334,0.0,0.0,0
615,12,316,9,285,7,178,1,0.08333333333333333,0,0.0,1,0.08333333333333333,1,0.0031645569620253164,0,0.0,14,0.04912280701754386,0,0.0,0,0.0,21,0.11797752808988764,0.0,0,0,15,0,0,47,0.1649122807017544,0.2222222222222222,0.2,0.0,0.0,0
616,10,704,9,643,8,381,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,16,0.024883359253499222,0,0.0,0,0.0,36,0.09448818897637795,0.25,0,0,15,0,0,44,0.06842923794712286,0.1111111111111111,0.26666668,0.0,0.0,0
617,9,229,8,195,8,135,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.010256410256410256,0,0.0,1,0.005235602094240838,14,0.1037037037037037,0.016666666666666666,0,0,20,0,0,23,0.11794871794871795,0.0,0.46666667,0.33333334,0.33333334,0
618,12,949,12,888,9,490,0,0.0,0,0.0,0,0.0,4,0.004214963119072708,0,0.0,7,0.007882882882882882,0,0.0,0,0.0,33,0.0673469387755102,0.3,0,0,16,0,0,56,0.06306306306306306,0.25,0.46666667,0.33333334,0.33333334,0
619,7,86,7,73,7,51,0,0.0,0,0.0,0,0.0,1,0.011627906976744186,0,0.0,1,0.0136986301369863,0,0.0,0,0.0,0,0.0,-0.5,0,0,13,0,0,19,0.2602739726027397,0.0,0.4,0.33333334,0.33333334,0
620,24,366,23,331,13,199,1,0.041666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.12060301507537688,0.0,0,0,12,0,0,51,0.1540785498489426,0.391304347826087,0.2,0.0,0.0,0
621,14,564,12,480,11,302,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.010416666666666666,0,0.0,6,0.012658227848101266,33,0.10927152317880795,0.0,0,0,16,0,0,73,0.15208333333333332,0.08333333333333333,0.0,0.0,0.0,0
622,7,75,7,68,6,43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.5,0,0,10,0,1,14,0.20588235294117646,0.14285714285714285,0.6,0.6666667,0.6666667,1
623,19,865,19,810,14,501,0,0.0,0,0.0,0,0.0,1,0.0011560693641618498,0,0.0,5,0.006172839506172839,0,0.0,0,0.0,47,0.09381237524950099,0.0,0,0,13,0,0,166,0.20493827160493827,0.2631578947368421,0.0,0.0,0.0,0
624,9,881,9,719,8,465,0,0.0,5,0.0056753688989784334,0,0.0,3,0.00340522133938706,0,0.0,7,0.009735744089012517,0,0.0,0,0.0,17,0.03655913978494624,0.25,0,0,14,0,0,88,0.12239221140472879,0.1111111111111111,0.93333334,1.0,1.0,1
625,16,290,16,263,10,167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.015209125475285171,0,0.0,0,0.0,19,0.11377245508982035,0.0,0,0,14,0,0,30,0.11406844106463879,0.375,0.26666668,0.0,0.0,0
626,9,1317,8,1127,7,703,0,0.0,1,0.0007593014426727411,0,0.0,3,0.002277904328018223,0,0.0,11,0.009760425909494233,0,0.0,8,0.00718132854578097,27,0.03840682788051209,0.13636363636363635,0,0,14,0,0,134,0.1188997338065661,0.125,0.13333334,0.0,0.0,0
627,14,351,13,290,13,195,0,0.0,4,0.011396011396011397,0,0.0,8,0.022792022792022793,0,0.0,11,0.03793103448275862,0,0.0,6,0.02112676056338028,2,0.010256410256410256,-0.5047619047619047,0,0,17,0,0,28,0.09655172413793103,0.0,0.6666667,0.6666667,1.0,1
628,10,142,10,122,9,83,0,0.0,1,0.007042253521126761,0,0.0,0,0.0,0,0.0,3,0.02459016393442623,0,0.0,3,0.025,10,0.12048192771084337,0.13636363636363635,0,0,12,0,0,13,0.10655737704918032,0.1,0.13333334,0.0,0.0,0
629,349,629,328,547,235,313,1,0.0028653295128939827,0,0.0,0,0.0,1,0.001589825119236884,8,0.024390243902439025,1,0.0018281535648994515,0,0.0,5,0.009208103130755065,21,0.0670926517571885,0.1375914315569488,0,0,13,0,0,57,0.10420475319926874,0.16463414634146342,0.46666667,0.6666667,0.6666667,1
630,10,1401,10,1265,7,745,0,0.0,0,0.0,0,0.0,2,0.0014275517487508922,1,0.1,10,0.007905138339920948,0,0.0,0,0.0,28,0.03758389261744966,0.35714285714285715,0,0,28,0,0,129,0.10197628458498023,0.3,0.13333334,0.0,0.0,0
631,20,566,20,495,10,284,0,0.0,3,0.00530035335689046,0,0.0,0,0.0,0,0.0,9,0.01818181818181818,0,0.0,4,0.00819672131147541,24,0.08450704225352113,0.0,0,0,15,0,0,37,0.07474747474747474,0.5,0.26666668,0.33333334,0.0,0
632,19,149,19,126,19,83,0,0.0,2,0.013422818791946308,0,0.0,1,0.006711409395973154,1,0.05263157894736842,1,0.007936507936507936,0,0.0,0,0.0,0,0.0,0.0,0,0,16,0,0,17,0.1349206349206349,0.0,0.4,0.33333334,0.33333334,0
633,8,1837,6,1623,5,986,0,0.0,2,0.0010887316276537834,0,0.0,0,0.0,0,0.0,53,0.03265557609365373,0,0.0,2,0.0012547051442910915,35,0.035496957403651115,0.0,0,0,19,0,0,224,0.13801601971657423,0.16666666666666666,0.13333334,0.0,0.0,0
634,18,799,17,720,11,402,0,0.0,0,0.0,0,0.0,5,0.006257822277847309,0,0.0,5,0.006944444444444444,0,0.0,5,0.00725689404934688,38,0.0945273631840796,0.0,0,0,16,0,0,27,0.0375,0.35294117647058826,0.73333335,0.6666667,1.0,1
635,29,724,27,618,20,355,0,0.0,13,0.017955801104972375,0,0.0,6,0.008287292817679558,1,0.037037037037037035,20,0.032362459546925564,0,0.0,16,0.026446280991735537,34,0.09577464788732394,-1.0,0,0,12,0,0,23,0.0372168284789644,0.25925925925925924,0.93333334,1.0,1.0,1
636,16,724,14,662,10,379,0,0.0,0,0.0,0,0.0,2,0.0027624309392265192,0,0.0,3,0.004531722054380665,0,0.0,0,0.0,21,0.055408970976253295,-0.25833333333333336,0,0,15,0,0,34,0.0513595166163142,0.2857142857142857,0.2,0.0,0.0,0
637,11,373,11,340,10,193,0,0.0,1,0.002680965147453083,0,0.0,0,0.0,0,0.0,10,0.029411764705882353,0,0.0,0,0.0,17,0.08808290155440414,0.4166666666666667,0,0,12,0,0,21,0.061764705882352944,0.09090909090909091,0.2,0.0,0.0,0
638,12,975,12,880,8,474,0,0.0,0,0.0,0,0.0,4,0.0041025641025641026,0,0.0,6,0.006818181818181818,1,0.09090909090909091,12,0.013904982618771726,21,0.04430379746835443,0.09999999999999999,0,0,13,0,1,27,0.03068181818181818,0.3333333333333333,0.53333336,0.6666667,0.6666667,1
639,9,655,8,609,6,367,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0049261083743842365,0,0.0,1,0.0016638935108153079,31,0.08446866485013624,0.0,0,0,14,0,0,64,0.10509031198686371,0.25,0.0,0.0,0.0,0
640,7,559,6,484,6,281,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.004132231404958678,0,0.0,1,0.0020876826722338203,13,0.046263345195729534,0.3,0,0,13,0,0,54,0.1115702479338843,0.0,0.33333334,0.0,0.0,0
641,11,589,11,537,9,322,0,0.0,0,0.0,0,0.0,2,0.003395585738539898,0,0.0,1,0.00186219739292365,0,0.0,0,0.0,34,0.10559006211180125,0.0,0,0,14,0,0,40,0.074487895716946,0.18181818181818182,0.26666668,0.33333334,0.0,0
642,18,480,18,424,15,287,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.007075471698113208,0,0.0,0,0.0,28,0.0975609756097561,0.0,0,0,15,0,0,100,0.2358490566037736,0.1111111111111111,0.2,0.0,0.0,0
643,10,1056,10,972,6,504,0,0.0,0,0.0,0,0.0,2,0.001893939393939394,0,0.0,4,0.00411522633744856,0,0.0,1,0.0010319917440660474,25,0.0496031746031746,0.0,0,0,15,0,1,68,0.06995884773662552,0.4,0.53333336,0.6666667,0.6666667,1
644,9,114,9,101,8,63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0297029702970297,0,0.0,0,0.0,5,0.07936507936507936,0.0,0,0,11,0,0,19,0.18811881188118812,0.1111111111111111,0.2,0.0,0.0,0
645,11,1055,11,944,7,556,0,0.0,0,0.0,0,0.0,2,0.0018957345971563982,0,0.0,9,0.009533898305084746,0,0.0,15,0.016910935738444193,6,0.01079136690647482,0.3666666666666667,0,0,15,0,1,48,0.05084745762711865,0.36363636363636365,0.8,1.0,1.0,1
646,9,147,9,127,8,78,0,0.0,1,0.006802721088435374,0,0.0,2,0.013605442176870748,0,0.0,3,0.023622047244094488,0,0.0,0,0.0,0,0.0,0.0,0,0,13,0,0,21,0.16535433070866143,0.1111111111111111,0.2,0.0,0.0,0
647,8,313,8,278,5,170,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0035971223021582736,0,0.0,3,0.011152416356877323,8,0.047058823529411764,0.16,0,0,13,0,0,30,0.1079136690647482,0.375,0.33333334,0.33333334,0.33333334,0
648,9,610,9,546,7,342,0,0.0,0,0.0,0,0.0,1,0.001639344262295082,0,0.0,6,0.01098901098901099,0,0.0,2,0.0036968576709796672,1,0.0029239766081871343,0.0,0,0,18,0,0,42,0.07692307692307693,0.2222222222222222,0.33333334,0.33333334,0.0,0
649,335,614,317,547,222,336,1,0.0029850746268656717,0,0.0,0,0.0,1,0.0016286644951140066,11,0.03470031545741325,19,0.03473491773308958,0,0.0,0,0.0,65,0.19345238095238096,0.1327651515151515,0,0,24,0,0,101,0.1846435100548446,0.1829652996845426,0.13333334,0.0,0.0,0
650,6,3471,5,3064,4,1874,0,0.0,0,0.0,0,0.0,2,0.0005762028233938346,0,0.0,79,0.025783289817232376,0,0.0,8,0.0026481297583581596,10,0.005336179295624333,0.13636363636363635,0,0,18,0,0,501,0.16351174934725848,0.2,0.06666667,0.0,0.0,0
651,5,425,5,372,5,235,0,0.0,0,0.0,0,0.0,3,0.007058823529411765,0,0.0,6,0.016129032258064516,0,0.0,0,0.0,22,0.09361702127659574,0.0,0,0,17,0,0,48,0.12903225806451613,0.0,0.0,0.0,0.0,0
