instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,starts_with_number_title,starts_with_number_content,len_longest_word_content,starts_with_5W1H_content,starts_with_5W1H_title,number_of_proper_nouns_in_content,proportion_number_proper_nouns_in_content,truth_mean,truth_median,truth_mode,label
356,17,894,15,753,15,502,0,0.0,1,0.0011185682326621924,0,0.0,0,0.0,0,0.0,4,0.005312084993359893,0,0.0,0,0.0,29,0.05776892430278884,-0.2,0,0,21,0,0,153,0.20318725099601595,0.0,0.0,0.0,0
357,16,163,16,146,14,92,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1875,2,0.0136986301369863,0,0.0,0,0.0,2,0.021739130434782608,0.0,0,0,11,0,0,17,0.11643835616438356,0.39999999995999996,0.3333333333,0.3333333333,0
358,13,575,11,505,9,337,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.027722772277227723,0,0.0,0,0.0,54,0.16023738872403562,-0.2,0,0,16,0,0,96,0.1900990099009901,0.0,0.0,0.0,0
359,18,505,15,454,14,288,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.028634361233480177,0,0.0,0,0.0,40,0.1388888888888889,-0.13333333333333333,0,0,17,0,0,53,0.11674008810572688,0.0,0.0,0.0,0
360,14,1413,13,1293,10,871,0,0.0,1,0.0007077140835102619,0,0.0,6,0.004246284501061571,1,0.07692307692307693,22,0.017014694508894045,0,0.0,2,0.0016460905349794238,23,0.02640642939150402,-0.4,0,0,15,0,0,306,0.23665893271461716,0.53333333328,0.6666666666,0.6666666666,1
361,8,35,8,33,7,26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,10,0,0,12,0.36363636363636365,0.7333333333,0.6666666666,0.6666666666,1
362,13,374,12,311,7,211,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.00964630225080386,0,0.0,0,0.0,8,0.037914691943127965,0.5,0,0,18,0,0,23,0.07395498392282958,0.66666666664,0.6666666666,0.6666666666,1
363,13,208,13,188,9,126,0,0.0,0,0.0,0,0.0,1,0.004807692307692308,0,0.0,3,0.015957446808510637,0,0.0,0,0.0,21,0.16666666666666666,0.0,0,0,15,0,0,16,0.0851063829787234,0.06666666666,0.0,0.0,0
364,11,620,10,541,6,337,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,16,0.029574861367837338,0,0.0,0,0.0,18,0.05341246290801187,-0.5,0,0,13,0,0,68,0.1256931608133087,0.06666666666,0.0,0.0,0
365,19,1149,19,1051,13,632,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05263157894736842,7,0.006660323501427212,0,0.0,0,0.0,51,0.08069620253164557,0.2,0,0,15,0,0,108,0.1027592768791627,0.3333333333,0.3333333333,0.0,0
366,11,477,9,428,9,313,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,14,0.03271028037383177,0,0.0,0,0.0,25,0.07987220447284345,0.0,0,0,16,0,0,122,0.2850467289719626,0.19999999997999998,0.0,0.0,0
367,10,95,10,90,8,57,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,1,0.017543859649122806,0.2,0,0,16,0,0,4,0.044444444444444446,0.13333333332,0.0,0.0,0
368,20,677,19,613,16,421,0,0.0,4,0.005908419497784343,0,0.0,0,0.0,0,0.0,9,0.01468189233278956,0,0.0,0,0.0,24,0.057007125890736345,0.35,0,0,13,0,0,212,0.3458401305057096,0.19999999997999998,0.0,0.0,0
369,11,532,11,474,9,295,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.004219409282700422,0,0.0,0,0.0,25,0.0847457627118644,-0.5,0,0,12,0,0,60,0.12658227848101267,0.06666666666,0.0,0.0,0
370,12,358,11,333,8,220,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.006006006006006006,0,0.0,0,0.0,15,0.06818181818181818,0.0,0,0,18,0,0,29,0.08708708708708708,0.3333333333,0.3333333333,0.3333333333,0
371,19,201,18,180,13,121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.022222222222222223,0,0.0,2,0.011428571428571429,16,0.1322314049586777,-0.5,0,0,14,0,0,26,0.14444444444444443,0.26666666666,0.0,0.0,0
372,11,1054,10,960,6,494,0,0.0,0,0.0,1,0.09090909090909091,2,0.0018975332068311196,0,0.0,2,0.0020833333333333333,0,0.0,0,0.0,25,0.05060728744939271,0.0,0,0,16,0,0,68,0.07083333333333333,0.26666666664,0.3333333333,0.3333333333,0
373,11,79,11,72,9,45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.013888888888888888,0,0.0,0,0.0,4,0.08888888888888889,0.375,0,0,15,0,0,9,0.125,0.06666666666,0.0,0.0,0
374,11,440,10,387,9,258,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.015503875968992248,0,0.0,0,0.0,0,0.0,-0.1,0,0,18,0,0,70,0.18087855297157623,0.06666666666,0.0,0.0,0
375,13,906,12,809,9,515,0,0.0,0,0.0,1,0.07692307692307693,1,0.0011037527593818985,0,0.0,22,0.027194066749072928,0,0.0,0,0.0,9,0.017475728155339806,0.2,0,0,23,0,0,53,0.06551297898640297,0.7333333333,0.6666666666,0.6666666666,1
376,16,1164,16,991,10,647,0,0.0,0,0.0,0,0.0,3,0.002577319587628866,1,0.0625,21,0.02119071644803229,0,0.0,10,0.010384215991692628,50,0.07727975270479134,0.0,0,0,21,0,1,132,0.13319878910191726,0.59999999996,0.6666666666,0.6666666666,1
377,10,322,10,292,7,182,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.054945054945054944,0.0,0,0,13,0,0,42,0.14383561643835616,0.13333333332,0.0,0.0,0
378,14,843,14,761,9,484,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.001314060446780552,0,0.0,2,0.002631578947368421,51,0.10537190082644628,0.0,0,0,16,0,0,74,0.09724047306176084,0.06666666666,0.0,0.0,0
379,11,292,11,261,9,152,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.01532567049808429,0,0.0,7,0.027888446215139442,8,0.05263157894736842,0.4,0,0,11,0,0,29,0.1111111111111111,0.26666666664,0.3333333333,0.3333333333,0
380,10,297,10,259,8,178,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.015444015444015444,0,0.0,0,0.0,2,0.011235955056179775,-0.125,0,0,14,0,0,71,0.27413127413127414,0.26666666664,0.3333333333,0.3333333333,0
381,9,197,9,181,8,111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.011049723756906077,0,0.0,2,0.011299435028248588,11,0.0990990990990991,0.4,0,0,17,0,0,16,0.08839779005524862,0.39999999995999996,0.3333333333,0.3333333333,0
382,42,197,40,178,22,112,0,0.0,0,0.0,1,0.023809523809523808,1,0.005076142131979695,0,0.0,1,0.0056179775280898875,0,0.0,0,0.0,13,0.11607142857142858,0.2333333333333333,0,0,16,0,0,36,0.20224719101123595,0.46666666666,0.3333333333,0.0,0
383,10,510,10,442,6,303,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.038461538461538464,0,0.0,0,0.0,2,0.006600660066006601,0.0,0,0,17,0,0,80,0.18099547511312217,0.93333333332,1.0,1.0,1
384,17,532,16,429,13,296,0,0.0,0,0.0,0,0.0,2,0.0037593984962406013,0,0.0,45,0.1048951048951049,0,0.0,3,0.007142857142857143,15,0.05067567567567568,0.0,0,0,17,0,0,113,0.2634032634032634,0.33333333332,0.0,0.0,0
385,21,605,20,545,14,325,0,0.0,0,0.0,0,0.0,1,0.001652892561983471,0,0.0,9,0.01651376146788991,0,0.0,0,0.0,31,0.09538461538461539,0.0,0,0,13,0,0,54,0.09908256880733946,0.3333333333,0.3333333333,0.0,0
386,17,710,14,623,10,364,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0032102728731942215,0,0.0,10,0.016366612111292964,7,0.019230769230769232,0.0,0,0,15,0,0,33,0.052969502407704656,0.13333333332,0.0,0.0,0
387,8,187,8,165,6,104,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.01818181818181818,0,0.0,0,0.0,2,0.019230769230769232,0.0,0,0,10,0,0,19,0.11515151515151516,0.66666666664,0.6666666666,0.6666666666,1
388,19,861,18,786,14,476,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05555555555555555,25,0.031806615776081425,0,0.0,0,0.0,46,0.09663865546218488,0.0,0,0,23,0,0,124,0.15776081424936386,0.59999999998,0.6666666666,1.0,1
389,12,763,12,684,8,421,0,0.0,1,0.001310615989515072,0,0.0,0,0.0,0,0.0,1,0.0014619883040935672,0,0.0,0,0.0,33,0.07838479809976247,-0.28181818181818175,0,0,15,0,0,66,0.09649122807017543,0.79999999998,1.0,1.0,1
390,14,2150,13,1858,9,1267,0,0.0,1,0.00046511627906976747,1,0.07142857142857142,7,0.0032558139534883722,0,0.0,39,0.02099031216361679,1,0.09090909090909091,26,0.014549524342473419,59,0.04656669297553275,0.07500000000000001,0,0,36,0,0,358,0.19268030139935413,0.7333333333,0.6666666666,0.6666666666,1
391,13,1008,13,855,11,508,0,0.0,0,0.0,0,0.0,2,0.001984126984126984,0,0.0,5,0.005847953216374269,0,0.0,10,0.011904761904761904,7,0.013779527559055118,0.9,0,0,14,0,0,107,0.12514619883040937,0.7999999999599999,0.6666666666,0.6666666666,1
392,14,1278,13,1077,12,741,0,0.0,1,0.000782472613458529,0,0.0,0,0.0,0,0.0,16,0.014856081708449397,0,0.0,3,0.0028222013170272815,30,0.04048582995951417,0.3,0,0,16,0,0,232,0.21541318477251625,0.46666666666,0.3333333333,0.0,0
393,19,421,17,380,12,227,0,0.0,0,0.0,0,0.0,0,0.0,3,0.17647058823529413,16,0.042105263157894736,0,0.0,0,0.0,18,0.07929515418502203,0.2,0,0,14,0,0,61,0.16052631578947368,0.19999999997999998,0.3333333333,0.3333333333,0
394,14,501,14,468,10,286,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.010683760683760684,0,0.0,1,0.0022371364653243847,21,0.07342657342657342,-0.2,0,0,15,0,0,62,0.13247863247863248,0.0,0.0,0.0,0
395,19,167,19,151,11,80,0,0.0,0,0.0,0,0.0,1,0.005988023952095809,0,0.0,1,0.006622516556291391,0,0.0,0,0.0,10,0.125,0.005555555555555554,0,0,12,0,0,5,0.033112582781456956,0.66666666664,0.6666666666,1.0,1
396,8,560,8,500,8,372,0,0.0,6,0.010714285714285714,0,0.0,0,0.0,0,0.0,8,0.016,0,0.0,0,0.0,2,0.005376344086021506,0.5,0,0,13,0,0,204,0.408,0.0,0.0,0.0,0
397,10,1277,10,1141,10,725,0,0.0,0,0.0,0,0.0,3,0.0023492560689115116,0,0.0,6,0.0052585451358457495,0,0.0,0,0.0,8,0.011034482758620689,0.0,0,0,16,0,1,68,0.05959684487291849,0.59999999998,0.3333333333,0.3333333333,0
398,12,780,11,687,9,408,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.01601164483260553,0,0.0,10,0.014925373134328358,42,0.10294117647058823,0.09999999999999998,0,0,12,0,0,99,0.14410480349344978,0.26666666664,0.0,0.0,0
399,10,353,10,315,10,184,0,0.0,2,0.0056657223796034,0,0.0,1,0.0028328611898017,0,0.0,5,0.015873015873015872,0,0.0,0,0.0,15,0.08152173913043478,0.0,0,0,13,0,0,34,0.10793650793650794,0.06666666666,0.0,0.0,0
400,19,586,19,532,10,283,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0037593984962406013,0,0.0,0,0.0,26,0.09187279151943463,0.2111111111111111,0,0,12,0,0,19,0.03571428571428571,0.26666666664,0.3333333333,0.3333333333,0
401,13,1548,12,1379,12,904,0,0.0,0,0.0,0,0.0,3,0.001937984496124031,2,0.16666666666666666,41,0.02973168963016679,0,0.0,13,0.009579955784819455,67,0.07411504424778761,-0.09999999999999998,0,0,17,0,0,172,0.12472806381435823,0.39999999995999996,0.3333333333,0.3333333333,0
402,10,515,10,445,10,295,0,0.0,0,0.0,0,0.0,2,0.003883495145631068,0,0.0,3,0.006741573033707865,0,0.0,0,0.0,3,0.010169491525423728,0.0,0,0,12,0,0,68,0.15280898876404495,0.66666666666,1.0,1.0,1
403,17,105,17,91,12,69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.03296703296703297,0,0.0,1,0.011111111111111112,6,0.08695652173913043,0.0,0,0,11,0,1,22,0.24175824175824176,0.3333333333,0.3333333333,0.3333333333,0
404,11,203,11,178,11,115,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.02247191011235955,0,0.0,0,0.0,6,0.05217391304347826,0.0,0,0,18,0,0,45,0.25280898876404495,0.06666666666,0.0,0.0,0
405,12,733,12,645,12,427,0,0.0,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,6,0.009302325581395349,0,0.0,2,0.003194888178913738,30,0.0702576112412178,0.15,0,0,19,0,0,129,0.2,0.0,0.0,0.0,0
406,17,1052,15,909,14,545,0,0.0,1,0.0009505703422053232,0,0.0,12,0.011406844106463879,0,0.0,12,0.013201320132013201,0,0.0,14,0.015891032917139614,48,0.08807339449541285,0.22727272727272727,0,0,18,0,0,135,0.1485148514851485,0.0,0.0,0.0,0
407,19,449,18,402,14,265,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.03731343283582089,0,0.0,0,0.0,11,0.04150943396226415,0.0,0,0,16,0,0,96,0.23880597014925373,0.86666666666,1.0,1.0,1
408,11,438,11,400,10,269,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.05,0,0.0,0,0.0,24,0.08921933085501858,0.0,0,0,16,0,0,113,0.2825,0.86666666664,1.0,1.0,1
409,10,527,10,439,9,266,0,0.0,0,0.0,0,0.0,2,0.003795066413662239,0,0.0,4,0.009111617312072893,0,0.0,1,0.002347417840375587,14,0.05263157894736842,0.3,0,0,15,0,0,88,0.20045558086560364,0.06666666666,0.0,0.0,0
410,10,1157,10,1046,9,669,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.0076481835564053535,0,0.0,0,0.0,29,0.043348281016442454,0.2,0,0,19,0,0,34,0.032504780114722756,0.06666666666,0.0,0.0,0
411,9,636,8,574,7,356,0,0.0,0,0.0,0,0.0,3,0.0047169811320754715,0,0.0,12,0.020905923344947737,0,0.0,0,0.0,25,0.0702247191011236,0.0,0,0,13,0,0,66,0.11498257839721254,0.26666666666,0.0,0.0,0
412,6,2941,5,2599,5,1629,0,0.0,7,0.0023801428085685142,0,0.0,2,0.0006800408024481469,0,0.0,44,0.016929588303193535,0,0.0,20,0.007809449433814916,19,0.011663597298956415,0.21818181818181817,0,0,18,0,0,489,0.18814928818776452,0.26666666664,0.3333333333,0.3333333333,0
413,19,397,19,346,12,214,0,0.0,0,0.0,0,0.0,1,0.0025188916876574307,3,0.15789473684210525,20,0.057803468208092484,0,0.0,4,0.011834319526627219,5,0.02336448598130841,0.0,0,0,15,0,0,55,0.15895953757225434,0.39999999995999996,0.3333333333,0.3333333333,0
414,20,852,19,783,15,499,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,0.04609218436873747,0.0,0,0,16,0,0,66,0.0842911877394636,0.06666666666,0.0,0.0,0
415,13,345,12,305,12,208,0,0.0,1,0.002898550724637681,0,0.0,0,0.0,0,0.0,4,0.013114754098360656,0,0.0,0,0.0,18,0.08653846153846154,0.15,0,0,17,0,0,75,0.2459016393442623,0.66666666666,1.0,1.0,1
416,10,1061,10,968,8,570,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.01962809917355372,0,0.0,0,0.0,29,0.05087719298245614,0.0,0,0,14,0,0,132,0.13636363636363635,0.06666666666,0.0,0.0,0
417,12,1957,12,1821,10,1105,0,0.0,0,0.0,0,0.0,2,0.001021972406745018,0,0.0,15,0.008237232289950576,0,0.0,0,0.0,63,0.05701357466063348,0.0,0,0,15,0,0,254,0.13948380010982978,0.13333333332,0.0,0.0,0
418,19,299,17,264,13,180,0,0.0,0,0.0,1,0.05263157894736842,0,0.0,1,0.058823529411764705,0,0.0,0,0.0,0,0.0,7,0.03888888888888889,0.043181818181818175,0,0,15,0,0,13,0.04924242424242424,0.39999999997999997,0.3333333333,0.0,0
419,12,1248,11,1023,9,613,0,0.0,1,0.0008012820512820513,0,0.0,2,0.0016025641025641025,1,0.09090909090909091,20,0.019550342130987292,0,0.0,8,0.00802407221664995,50,0.08156606851549755,0.35000000000000003,0,0,13,0,0,114,0.11143695014662756,0.06666666666,0.0,0.0,0
420,12,1094,11,999,7,672,0,0.0,0,0.0,0,0.0,3,0.002742230347349177,0,0.0,8,0.008008008008008008,0,0.0,2,0.0020920502092050207,12,0.017857142857142856,-0.08333333333333333,0,0,20,0,0,191,0.19119119119119118,0.7333333333,0.6666666666,0.6666666666,1
421,13,26,10,24,8,14,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,4,0.2857142857142857,0.0,0,0,10,0,0,2,0.08333333333333333,0.13333333332,0.0,0.0,0
422,11,358,10,324,9,225,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,9,0.027777777777777776,0,0.0,0,0.0,26,0.11555555555555555,-0.2,0,0,16,0,0,50,0.15432098765432098,0.06666666666,0.0,0.0,0
423,30,938,29,868,16,532,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.0069124423963133645,0,0.0,0,0.0,61,0.11466165413533834,0.23333333333333334,0,0,14,0,0,45,0.05184331797235023,0.93333333332,1.0,1.0,1
424,12,711,12,649,11,374,0,0.0,0,0.0,0,0.0,3,0.004219409282700422,0,0.0,10,0.015408320493066256,0,0.0,9,0.014925373134328358,3,0.008021390374331552,0.8,0,0,17,0,0,26,0.040061633281972264,0.39999999995999996,0.6666666666,0.6666666666,1
425,9,155,7,135,7,94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.05319148936170213,0.5,0,0,15,0,0,12,0.08888888888888889,0.59999999998,0.3333333333,0.3333333333,0
426,18,269,16,241,14,131,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.008298755186721992,0,0.0,1,0.004329004329004329,13,0.09923664122137404,0.0,0,0,16,0,0,19,0.07883817427385892,0.19999999997999998,0.3333333333,0.3333333333,0
427,12,103,12,91,12,50,0,0.0,0,0.0,0,0.0,1,0.009708737864077669,1,0.08333333333333333,1,0.01098901098901099,0,0.0,0,0.0,1,0.02,0.225,0,0,11,0,0,5,0.054945054945054944,0.73333333332,1.0,1.0,1
428,17,537,15,483,11,314,0,0.0,5,0.00931098696461825,0,0.0,0,0.0,0,0.0,8,0.016563146997929608,0,0.0,0,0.0,21,0.06687898089171974,0.5,0,0,17,0,0,62,0.12836438923395446,0.0,0.0,0.0,0
429,12,721,11,650,10,419,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.03230769230769231,0,0.0,0,0.0,4,0.00954653937947494,0.0,0,0,16,0,0,102,0.15692307692307692,1.0,1.0,1.0,1
430,13,1166,12,1064,9,713,0,0.0,1,0.0008576329331046312,0,0.0,0,0.0,0,0.0,18,0.016917293233082706,0,0.0,3,0.0029644268774703555,40,0.056100981767180924,0.5,0,0,15,0,0,190,0.17857142857142858,0.8,1.0,1.0,1
431,9,78,9,71,9,48,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,0,0.0,0,0.0,0,0.0,6,0.125,0.1,0,0,14,0,0,16,0.22535211267605634,0.19999999997999998,0.0,0.0,0
432,8,1900,8,1649,8,982,0,0.0,15,0.007894736842105263,0,0.0,5,0.002631578947368421,0,0.0,58,0.0351728320194057,0,0.0,0,0.0,6,0.006109979633401222,0.5,0,0,34,0,0,129,0.0782292298362644,0.66666666662,0.6666666666,0.6666666666,1
433,13,40,12,36,6,29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.08333333333333333,0,0.0,0,0.0,1,0.034482758620689655,0.25,0,0,12,0,1,9,0.25,0.66666666664,0.6666666666,1.0,1
434,18,257,18,233,11,136,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.125,-0.05,0,0,16,0,0,16,0.06866952789699571,0.26666666666,0.0,0.0,0
435,31,577,31,530,21,341,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03225806451612903,4,0.007547169811320755,0,0.0,0,0.0,34,0.09970674486803519,-0.15,0,0,15,0,0,62,0.1169811320754717,0.0,0.0,0.0,0
436,16,383,16,335,8,195,0,0.0,8,0.020887728459530026,0,0.0,0,0.0,0,0.0,3,0.008955223880597015,2,0.14285714285714285,1,0.0033444816053511705,16,0.08205128205128205,0.0,0,0,15,0,0,32,0.0955223880597015,0.19999999997999998,0.0,0.0,0
437,22,86,18,69,17,50,1,0.045454545454545456,4,0.046511627906976744,1,0.045454545454545456,0,0.0,1,0.05555555555555555,5,0.07246376811594203,0,0.0,0,0.0,8,0.16,0.4,0,0,13,0,0,24,0.34782608695652173,0.46666666666,0.3333333333,0.0,0
438,17,262,17,241,10,145,0,0.0,0,0.0,0,0.0,0,0.0,1,0.058823529411764705,4,0.016597510373443983,0,0.0,0,0.0,30,0.20689655172413793,0.8,0,0,17,0,0,37,0.15352697095435686,0.7999999999599999,0.6666666666,0.6666666666,1
439,10,22,8,18,8,13,0,0.0,0,0.0,1,0.1,1,0.045454545454545456,1,0.125,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,-0.4458333333333333,0,0,12,0,0,4,0.2222222222222222,1.0,1.0,1.0,1
440,11,619,11,545,8,314,0,0.0,3,0.004846526655896607,0,0.0,0,0.0,0,0.0,6,0.011009174311926606,0,0.0,0,0.0,35,0.11146496815286625,1.0,0,0,15,0,0,41,0.07522935779816514,0.7999999999599999,0.6666666666,0.6666666666,1
441,12,318,12,286,9,180,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.02097902097902098,0,0.0,2,0.007067137809187279,18,0.1,0.35,0,0,22,0,0,19,0.06643356643356643,0.33333333332,0.3333333333,0.3333333333,0
442,12,170,11,148,10,97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.02702702702702703,0,0.0,0,0.0,6,0.061855670103092786,0.0,0,0,11,0,0,34,0.22972972972972974,0.0,0.0,0.0,0
443,9,485,7,425,6,245,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.01411764705882353,0,0.0,5,0.012106537530266344,16,0.0653061224489796,0.0,0,0,18,0,0,51,0.12,0.13333333332,0.0,0.0,0
444,15,582,14,524,10,350,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,9,0.01717557251908397,0,0.0,1,0.0019801980198019802,16,0.045714285714285714,0.4181818181818182,0,0,15,0,0,61,0.11641221374045801,0.26666666664,0.3333333333,0.3333333333,0
445,13,246,13,229,9,138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.004366812227074236,0,0.0,0,0.0,15,0.10869565217391304,0.4,0,0,13,0,0,22,0.09606986899563319,0.13333333332,0.0,0.0,0
446,12,174,12,161,7,105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.006211180124223602,0,0.0,0,0.0,10,0.09523809523809523,-0.25,0,0,11,0,0,20,0.12422360248447205,0.19999999997999998,0.0,0.0,0
447,19,333,19,309,12,180,0,0.0,0,0.0,0,0.0,0,0.0,2,0.10526315789473684,5,0.016181229773462782,0,0.0,0,0.0,15,0.08333333333333333,-0.35,0,0,13,0,0,25,0.08090614886731391,0.3333333333,0.3333333333,0.0,0
448,14,200,13,172,11,116,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,1,0.005813953488372093,0,0.0,1,0.005952380952380952,0,0.0,0.0,1,1,13,0,0,32,0.18604651162790697,0.86666666664,1.0,1.0,1
449,12,500,11,458,11,294,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,11,0.024017467248908297,0,0.0,1,0.002288329519450801,19,0.06462585034013606,0.25,0,0,21,0,0,83,0.1812227074235808,0.13333333332,0.0,0.0,0
450,21,938,19,824,15,523,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05263157894736842,20,0.024271844660194174,0,0.0,5,0.00620347394540943,54,0.10325047801147227,0.03333333333333333,0,0,15,0,0,138,0.16747572815533981,0.06666666666,0.0,0.0,0
451,19,668,19,583,18,334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.030874785591766724,0,0.0,5,0.008726003490401396,6,0.017964071856287425,-0.0625,0,0,13,0,0,43,0.07375643224699828,0.19999999997999998,0.3333333333,0.3333333333,0
452,15,727,14,667,11,430,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.025487256371814093,0,0.0,0,0.0,38,0.08837209302325581,0.5,0,0,17,0,0,65,0.09745127436281859,0.3333333333,0.3333333333,0.3333333333,0
453,3,533,3,480,2,297,0,0.0,1,0.001876172607879925,0,0.0,0,0.0,0,0.0,5,0.010416666666666666,0,0.0,2,0.00425531914893617,7,0.02356902356902357,0.0,0,0,16,0,0,49,0.10208333333333333,0.13333333332,0.0,0.0,0
454,7,63,7,59,6,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01694915254237288,0,0.0,0,0.0,1,0.02702702702702703,-0.15555555555555559,0,0,11,0,0,6,0.1016949152542373,0.0,0.0,0.0,0
455,19,477,18,441,17,268,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1111111111111111,8,0.018140589569160998,0,0.0,0,0.0,6,0.022388059701492536,0.13636363636363635,0,0,18,0,0,34,0.07709750566893424,0.3333333333,0.3333333333,0.0,0
456,10,399,10,358,9,264,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.04748603351955307,0,0.0,0,0.0,11,0.041666666666666664,0.0,0,0,16,0,0,118,0.329608938547486,0.19999999997999998,0.0,0.0,0
457,20,202,19,173,17,100,0,0.0,2,0.009900990099009901,0,0.0,1,0.0049504950495049506,1,0.05263157894736842,6,0.03468208092485549,0,0.0,0,0.0,28,0.28,0.0,0,0,15,0,0,15,0.08670520231213873,1.0,1.0,1.0,1
458,11,782,11,703,11,449,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.002844950213371266,0,0.0,0,0.0,18,0.0400890868596882,0.0,0,0,16,0,1,106,0.1507823613086771,0.39999999997999997,0.3333333333,0.0,0
459,6,26,6,23,4,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06666666666666667,0.0,0,0,9,0,0,3,0.13043478260869565,0.59999999996,0.6666666666,0.6666666666,1
460,13,507,13,470,10,296,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.014893617021276596,0,0.0,0,0.0,16,0.05405405405405406,0.26,0,0,15,0,0,44,0.09361702127659574,0.13333333332,0.0,0.0,0
461,14,906,13,833,10,504,0,0.0,1,0.0011037527593818985,0,0.0,0,0.0,1,0.07692307692307693,16,0.01920768307322929,0,0.0,0,0.0,64,0.12698412698412698,0.0,0,0,17,0,0,160,0.19207683073229292,0.19999999997999998,0.0,0.0,0
